id;placette;longueur;largeur;fleur;sous-parcelle;date;JJ;etat;note
MMB1056;B1;130;117;;;2017-06-04;155;;
MMB1057;B1;129;118;;;2017-06-04;155;;
MMB1058;B1;90;78;;;2017-06-04;155;;
MMB1059;B1;104;88;;;2017-06-04;155;;
MMB1060;B1;100;91;;;2017-06-04;155;;
MMB1061;B1;NA;NA;;;2017-06-04;155;B;
MMB1062;B1;123;91;;;2017-06-04;155;;
MMB1063;B1;127;102;;;2017-06-04;155;;
MMB1064;B1;138;112;;;2017-06-04;155;;
MMB1065;B1;116;100;;;2017-06-04;155;;
MMB1066;B1;109;86;;;2017-06-04;155;;
MMB1067;B1;NA;NA;;;2017-06-04;155;B;
MMB1068;B1;NA;NA;;;2017-06-04;155;B;
MMB1069;B1;135;109;;;2017-06-04;155;;
MMB1070;B1;135;116;;;2017-06-04;155;;
MMB1071;B1;NA;NA;;;2017-06-04;155;B;
MMB1072;B1;136;129;;;2017-06-04;155;;
MMB1073;B1;131;86;;;2017-06-04;155;;
MMB1074;B1;NA;NA;;;2017-06-04;155;B;reste la fleur
MMB1075;B1;101;80;;;2017-06-04;155;;
MMB1076;B1;120;113;;;2017-06-04;155;;
MMB1077;B1;NA;NA;;;2017-06-04;155;B;
MMB1078;B1;128;119;;;2017-06-04;155;;
MMB1079;B1;96;81;;;2017-06-04;155;;
MMB1080;B1;106;90;;;2017-06-04;155;;
MMB1081;B1;93;62;;;2017-06-04;155;;
MMB1082;B1;119;117;;;2017-06-04;155;;
MMB1083;B1;118;117;;;2017-06-04;155;;
MMB1084;B1;135;103;;;2017-06-04;155;;
MMB1085;B1;104;82;;;2017-06-04;155;;
MMB1086;B1;94;63;;;2017-06-04;155;;
MMB1087;B1;NA;NA;;;2017-06-04;155;B;
MMB1088;B1;133;109;;;2017-06-04;155;;
MMB1089;B1;135;116;;;2017-06-04;155;;
MMB1090;B1;127;84;;;2017-06-04;155;;
MMB1091;B1;106;66;;;2017-06-04;155;;
MMB1092;B1;NA;NA;;;2017-06-04;155;B;
MMB1093;B1;NA;NA;;;2017-06-04;155;B;
MMB1094;B1;127;109;;;2017-06-04;155;;
MMB1095;B1;125;112;;;2017-06-04;155;;
MMB1096;B1;132;109;;;2017-06-04;155;;
MMB1097;B1;132;112;;;2017-06-04;155;;
MMB1098;B1;134;99;;;2017-06-04;155;;
MMB1099;B1;118;95;;;2017-06-04;155;;
MMB1100;B1;110;91;;;2017-06-04;155;;
MMB1101;B1;100;85;;;2017-06-04;155;;
MMB1102;B1;NA;NA;;;2017-06-04;155;B;
MMB1103;B1;NA;NA;;;2017-06-04;155;C;
MMB1104;B1;NA;NA;;;2017-06-04;155;B;
MMB1105;B1;117;88;;;2017-06-04;155;;
MMB1106;B1;80;78;;;2017-06-04;155;;
MMB1107;B1;116;85;;;2017-06-04;155;;
MMB1108;B1;144;136;;;2017-06-04;155;;
MMB1109;B1;137;117;;;2017-06-04;155;;
MMB1110;B1;NA;NA;;;2017-06-04;155;B;
MMB1111;B1;126;116;;;2017-06-04;155;;
MMB1112;B1;116;110;;;2017-06-04;155;;
MMB1113;B1;86;65;;;2017-06-04;155;;
MMB1114;B1;95;67;;;2017-06-04;155;;
MMB1115;B1;112;74;;;2017-06-04;155;;
MMB1116;B1;113;85;;;2017-06-04;155;;
MMB1117;B1;115;80;;;2017-06-04;155;;
MMB1118;B1;107;73;;;2017-06-04;155;;
MMB1119;B1;101;78;;;2017-06-04;155;;
MMB1120;B1;112;87;;;2017-06-04;155;;
MMB1121;B1;104;78;;;2017-06-04;155;;
MMB1122;B1;104;80;;;2017-06-04;155;;
MMB1123;B1;143;147;;;2017-06-04;155;;
MMB1124;B1;119;81;;;2017-06-04;155;;
MMB1125;B1;111;93;;;2017-06-04;155;;
MMB1126;B1;106;98;;;2017-06-04;155;;
MMB1127;B1;150;105;;;2017-06-04;155;;
MMB1128;B1;150;118;;;2017-06-04;155;;
MMB1129;B1;108;90;;;2017-06-04;155;;
MMB1130;B1;119;99;;;2017-06-04;155;;
MMB1131;B1;113;111;;;2017-06-04;155;;
MMB1132;B1;99;82;;;2017-06-04;155;;
MMB1133;B1;118;92;;;2017-06-04;155;;
MMB1134;B1;137;115;;;2017-06-04;155;;
MMB1135;B1;NA;NA;;;2017-06-04;155;B;
MMB1136;B1;102;75;;;2017-06-04;155;;
MMB1137;B1;NA;NA;;;2017-06-04;155;C;
MMB1138;B1;105;103;;;2017-06-04;155;;
MMB1139;B1;110;80;;;2017-06-04;155;;
MMB1140;B1;111;89;;;2017-06-04;155;;
MMB1141;B1;110;87;;;2017-06-04;155;;
MMB1142;B1;143;138;;;2017-06-04;155;;
MMB1143;B1;118;90;;;2017-06-04;155;;
MMB1144;B1;111;82;;;2017-06-04;155;;
MMB1145;B1;123;109;;;2017-06-04;155;;
MMB1146;B1;104;77;;;2017-06-04;155;;
MMB1147;B1;123;102;;;2017-06-04;155;;
MMB1148;B1;126;112;;;2017-06-04;155;;
MMB1149;B1;134;97;;;2017-06-04;155;;
MMB1150;B1;NA;NA;;;2017-06-04;155;B;
MMB1151;B1;119;90;;;2017-06-04;155;;
MMB1152;B1;106;81;;;2017-06-04;155;;
MMB1153;B1;103;84;;;2017-06-04;155;;
MMB1154;B1;128;114;;;2017-06-04;155;;
MMB1155;B1;111;87;;;2017-06-04;155;;
MMB1156;B1;142;108;;;2017-06-04;155;;
MMB1157;B1;156;137;;;2017-06-04;155;;
MMB1158;B1;125;99;;;2017-06-04;155;;
MMB1159;B1;119;109;;;2017-06-04;155;;
MMB1160;B1;122;120;;;2017-06-04;155;;
MMB1161;B1;115;104;;;2017-06-04;155;;
MMB1162;B1;132;117;;;2017-06-04;155;;
MMB1163;B1;135;117;;;2017-06-04;155;;
MMB1164;B1;146;127;;;2017-06-04;155;;
MMB1165;B1;137;107;;;2017-06-04;155;;
MMB1166;B1;146;109;;;2017-06-04;155;;
MMB1167;B1;133;105;;;2017-06-04;155;;
MMB1168;B1;NA;NA;;;2017-06-04;155;B;
MMB1169;B1;105;81;;;2017-06-04;155;;
MMB1170;B1;NA;NA;;;2017-06-04;155;B;
MMB1171;B1;NA;NA;;;2017-06-04;155;B;reste 1 feuille
MMB1172;B1;136;111;;;2017-06-04;155;;
MMB1173;B1;139;100;;;2017-06-04;155;;
MMB1174;B1;NA;NA;;;2017-06-04;155;B;
MMB1175;B1;133;91;;;2017-06-04;155;;
MMB1176;B1;139;136;;;2017-06-04;155;;
MMB1177;B1;111;90;;;2017-06-04;155;;
MMB1178;B1;123;87;;;2017-06-04;155;;
MMB1179;B1;109;71;;;2017-06-04;155;;
MMB1180;B1;115;106;;;2017-06-04;155;;
MMB1181;B1;110;102;;;2017-06-04;155;;
MMB1182;B1;100;68;;;2017-06-04;155;;
MMB1183;B1;128;92;;;2017-06-04;155;;
MMB1184;B1;110;102;;;2017-06-04;155;;
MMB1185;B1;NA;NA;;;2017-06-04;155;B;
MMB1186;B1;NA;NA;;;2017-06-04;155;B;
MMB1187;B1;NA;NA;;;2017-06-04;155;B;
MMB1188;B1;97;68;;;2017-06-04;155;;
MMB1189;B1;NA;NA;;;2017-06-04;155;B;
MMB1190;B1;132;147;;;2017-06-04;155;;
MMB1191;B1;137;127;;;2017-06-04;155;;
MMB1192;B1;121;87;;;2017-06-04;155;;
MMB1193;B1;132;111;;;2017-06-04;155;;manque 1 feuille
MMB1194;B1;NA;NA;;;2017-06-04;155;C;
MMB1195;B1;102;82;;;2017-06-04;155;;
MMB1196;B1;124;94;;;2017-06-04;155;;
MMB1197;B1;NA;NA;;;2017-06-04;155;B;
MMB1198;B1;NA;NA;;;2017-06-04;155;B;
MMB1199;B1;131;114;;;2017-06-04;155;;
MMB1200;B1;110;87;;;2017-06-04;155;;
MMB1201;B1;127;104;;;2017-06-04;155;;
MMB1202;B1;112;100;;;2017-06-04;155;;
MMB1203;B1;117;87;;;2017-06-04;155;;
MMB1204;B1;112;106;;;2017-06-04;155;;
MMB1205;B1;107;75;;;2017-06-04;155;;
MMB1206;B1;103;83;;;2017-06-04;155;;
MMB1207;B1;109;87;;;2017-06-04;155;;
MMB1208;B1;127;76;;;2017-06-04;155;;
MMB1209;B1;127;106;;;2017-06-04;155;;
MMB1210;B1;97;76;;;2017-06-04;155;;
MMB1211;B1;121;98;0;1;2017-06-04;155;;
MMB1212;B1;109;70;0;1;2017-06-04;155;;
MMB1213;B1;45;22;0;1;2017-06-04;155;;
MMB1214;B1;50;26;0;1;2017-06-04;155;;
MMB1215;B1;123;85;0;1;2017-06-04;155;;
MMB1216;B1;94;63;0;1;2017-06-04;155;;
MMB1217;B1;103;72;0;1;2017-06-04;155;;
MMB1218;B1;105;67;0;1;2017-06-04;155;;
MMB1219;B1;NA;NA;NA;4;2017-06-04;155;B;
MMB1220;B1;NA;NA;NA;4;2017-06-04;155;B;
MMB1221;B1;103;66;0;1;2017-06-04;155;;
MMB1222;B1;99;81;0;2;2017-06-04;155;;
MMB1223;B1;99;81;0;2;2017-06-04;155;;
MMB1224;B1;68;39;0;2;2017-06-04;155;;
MMB1225;B1;133;136;1;2;2017-06-04;155;;
MMB1226;B1;132;117;1;2;2017-06-04;155;;
MMB1227;B1;135;135;1;2;2017-06-04;155;;
MMB1228;B1;90;60;0;2;2017-06-04;155;;
MMB1229;B1;75;37;0;2;2017-06-04;155;;
MMB1230;B1;63;36;0;2;2017-06-04;155;;
MMB1231;B1;61;93;0;3;2017-06-04;155;;
MMB1232;B1;78;52;0;3;2017-06-04;155;;
MMB1233;B1;63;60;0;3;2017-06-04;155;;
MMB1234;B1;NA;NA;NA;3;2017-06-04;155;B;
MMB1235;B1;80;42;0;3;2017-06-04;155;;
MMB1236;B1;104;70;0;3;2017-06-04;155;;
MMB1237;B1;109;107;0;3;2017-06-04;155;;
MMB1238;B1;73;44;0;3;2017-06-04;155;;
MMB1239;B1;85;59;0;3;2017-06-04;155;;
MMB1240;B1;110;101;0;3;2017-06-04;155;;
MMB1241;B1;NA;NA;;1;2017-06-04;155;B;
MMB1242;B1;124;102;1;4;2017-06-04;155;;
MMB1243;B1;109;112;1;4;2017-06-04;155;;
MMB1244;B1;90;80;0;4;2017-06-04;155;;
MMB1245;B1;70;42;0;4;2017-06-04;155;;
MMB1246;B1;70;49;0;4;2017-06-04;155;;
MMB1247;B1;92;58;0;6;2017-06-04;155;;
MMB1248;B1;123;99;1;6;2017-06-04;155;;
MMB1249;B1;60;50;0;4;2017-06-04;155;;
MMB1250;B1;NA;NA;NA;10;2017-06-04;155;B;
MMB1251;B1;87;56;0;4;2017-06-04;155;;
MMB1252;B1;68;40;0;4;2017-06-04;155;;
MMB1253;B1;64;39;0;4;2017-06-04;155;;
MMB1254;B1;94;68;0;5;2017-06-04;155;;
MMB1255;B1;107;90;1;5;2017-06-04;155;;
MMB1256;B1;104;75;0;5;2017-06-04;155;;
MMB1257;B1;103;84;1;5;2017-06-04;155;;
MMB1258;B1;92;59;0;5;2017-06-04;155;;
MMB1259;B1;87;65;0;5;2017-06-04;155;;
MMB1260;B1;90;76;0;5;2017-06-04;155;;
MMB1261;B1;60;45;0;6;2017-06-04;155;;
MMB1262;B1;118;109;0;6;2017-06-04;155;;
MMB1263;B1;110;94;0;6;2017-06-04;155;;
MMB1264;B1;94;84;1;6;2017-06-04;155;;
MMB1265;B1;77;42;0;6;2017-06-04;155;;
MMB1266;B1;113;82;0;6;2017-06-04;155;;
MMB1267;B1;114;82;0;6;2017-06-04;155;;
MMB1268;B1;86;63;0;6;2017-06-04;155;;
MMB1269;B1;85;54;0;6;2017-06-04;155;;
MMB1270;B1;80;43;0;6;2017-06-04;155;;
MMB1271;B1;NA;NA;NA;3;2017-06-04;155;B;
MMB1272;B1;93;66;0;5;2017-06-04;155;;
MMB1273;B1;95;73;0;5;2017-06-04;155;;
MMB1274;B1;NA;NA;NA;12;2017-06-04;155;B;
MMB1275;B1;NA;NA;NA;12;2017-06-04;155;B;
MMB1276;B1;NA;NA;NA;12;2017-06-04;155;B;
MMB1277;B1;NA;NA;NA;12;2017-06-04;155;B;
MMB1278;B1;101;71;0;7;2017-06-04;155;;
MMB1279;B1;86;75;0;7;2017-06-04;155;;
MMB1280;B1;114;88;1;7;2017-06-04;155;;
MMB1281;B1;NA;NA;NA;8;2017-06-04;155;B;
MMB1282;B1;97;82;0;7;2017-06-04;155;;
MMB1283;B1;88;67;0;9;2017-06-04;155;;
MMB1284;B1;103;68;0;9;2017-06-04;155;;
MMB1285;B1;104;84;0;9;2017-06-04;155;;
MMB1286;B1;109;91;1;9;2017-06-04;155;;
MMB1287;B1;110;81;0;9;2017-06-04;155;;
MMB1288;B1;65;34;0;8;2017-06-04;155;;
MMB1289;B1;100;81;0;8;2017-06-04;155;;
MMB1290;B1;76;49;0;8;2017-06-04;155;;
MMB1291;B1;107;86;1;8;2017-06-04;155;;
MMB1292;B1;90;67;0;8;2017-06-04;155;;
MMB1293;B1;87;69;0;8;2017-06-04;155;;
MMB1294;B1;NA;NA;NA;8;2017-06-04;155;B;
MMB1295;B1;NA;NA;NA;8;2017-06-04;155;B;
MMB1296;B1;123;96;0;10;2017-06-04;155;;
MMB1297;B1;132;109;0;10;2017-06-04;155;;
MMB1298;B1;72;59;0;10;2017-06-04;155;;
MMB1299;B1;76;66;0;10;2017-06-04;155;;
MMB1300;B1;55;27;0;10;2017-06-04;155;;
MMB1301;B1;87;53;0;11;2017-06-04;155;;
MMB1302;B1;71;40;0;11;2017-06-04;155;;
MMB1303;B1;70;37;0;11;2017-06-04;155;;
MMB1304;B1;92;64;0;11;2017-06-04;155;;
MMB1305;B1;113;78;0;11;2017-06-04;155;;
MMB1306;B1;69;51;0;13;2017-06-04;155;;
MMB1307;B1;118;88;0;13;2017-06-04;155;;
MMB1308;B1;101;75;1;13;2017-06-04;155;;
MMB1309;B1;62;30;0;13;2017-06-04;155;;
MMB1310;B1;82;73;0;13;2017-06-04;155;;
MMC1001;C1;143;131;;;2017-06-05;156;;
MMC1002;C1;115;82;;;2017-06-05;156;;
MMC1003;C1;135;125;;;2017-06-05;156;;
MMC1004;C1;84;64;;;2017-06-05;156;;
MMC1005;C1;106;84;;;2017-06-05;156;;
MMC1006;C1;100;72;;;2017-06-05;156;;
MMC1007;C1;95;67;;;2017-06-05;156;;
MMC1008;C1;99;61;;;2017-06-05;156;;
MMC1009;C1;109;73;;;2017-06-05;156;;
MMC1010;C1;101;69;;;2017-06-05;156;;
MMC1011;C1;80;65;;;2017-06-05;156;;
MMC1012;C1;107;89;;;2017-06-05;156;;
MMC1013;C1;120;87;;;2017-06-05;156;;
MMC1014;C1;92;55;;;2017-06-05;156;;
MMC1015;C1;110;99;;;2017-06-05;156;;
MMC1016;C1;104;69;;;2017-06-05;156;;
MMC1017;C1;NA;NA;;;2017-06-05;156;C;
MMC1018;C1;84;70;;;2017-06-05;156;;
MMC1019;C1;107;93;;;2017-06-05;156;;
MMC1020;C1;139;128;;;2017-06-05;156;;
MMC1021;C1;114;63;;;2017-06-05;156;;
MMC1022;C1;96;71;;;2017-06-05;156;;
MMC1023;C1;91;59;;;2017-06-05;156;;
MMC1024;C1;119;92;;;2017-06-05;156;;
MMC1025;C1;92;63;;;2017-06-05;156;;
MMC1026;C1;105;110;;;2017-06-05;156;;
MMC1027;C1;136;103;;;2017-06-05;156;;
MMC1028;C1;143;133;;;2017-06-05;156;;
MMC1029;C1;134;138;;;2017-06-05;156;;
MMC1030;C1;166;124;;;2017-06-05;156;;
MMC1031;C1;108;85;;;2017-06-05;156;;
MMC1032;C1;77;54;;;2017-06-05;156;;
MMC1033;C1;99;82;;;2017-06-05;156;;
MMC1034;C1;120;108;;;2017-06-05;156;;
MMC1035;C1;126;118;;;2017-06-05;156;;
MMC1036;C1;118;97;;;2017-06-05;156;;
MMC1037;C1;95;92;;;2017-06-05;156;;
MMC1038;C1;131;109;;;2017-06-05;156;;
MMC1039;C1;90;63;;;2017-06-05;156;;
MMC1040;C1;100;74;;;2017-06-05;156;;
MMC1041;C1;104;74;;;2017-06-05;156;;
MMC1042;C1;123;99;;;2017-06-05;156;;
MMC1043;C1;121;95;;;2017-06-05;156;;
MMC1044;C1;106;87;;;2017-06-05;156;;
MMC1045;C1;145;142;;;2017-06-05;156;;
MMC1046;C1;133;96;;;2017-06-05;156;;
MMC1047;C1;132;122;;;2017-06-05;156;;
MMC1048;C1;126;94;;;2017-06-05;156;;
MMC1049;C1;136;123;;;2017-06-05;156;;
MMC1050;C1;121;103;;;2017-06-05;156;;
MMC1051;C1;100;57;;;2017-06-05;156;;
MMC1052;C1;115;82;;;2017-06-05;156;;
MMC1053;C1;80;52;;;2017-06-05;156;;
MMC1054;C1;99;56;;;2017-06-05;156;;
MMC1055;C1;102;78;;;2017-06-05;156;;
MMC1056;C1;132;114;;;2017-06-05;156;;
MMC1057;C1;105;92;;;2017-06-05;156;;
MMC1058;C1;150;126;;;2017-06-05;156;;
MMC1059;C1;131;119;;;2017-06-05;156;;
MMC1060;C1;117;87;;;2017-06-05;156;;
MMC1061;C1;144;113;;;2017-06-05;156;;
MMC1062;C1;136;112;;;2017-06-05;156;;
MMC1063;C1;114;79;;;2017-06-05;156;;
MMC1064;C1;105;61;;;2017-06-05;156;;
MMC1065;C1;121;84;;;2017-06-05;156;;
MMC1066;C1;134;99;;;2017-06-05;156;;
MMC1067;C1;NA;NA;;;2017-06-05;156;NT;
MMC1068;C1;116;80;;;2017-06-05;156;;
MMC1069;C1;96;67;;;2017-06-05;156;;manque 2 feuilles
MMC1070;C1;150;121;;;2017-06-05;156;;
MMC1071;C1;139;96;;;2017-06-05;156;;
MMC1072;C1;145;92;;;2017-06-05;156;;
MMC1073;C1;165;155;;;2017-06-05;156;;
MMC1074;C1;NA;NA;;;2017-06-05;156;B;
MMC1075;C1;145;104;;;2017-06-05;156;;
MMC1076;C1;116;71;;;2017-06-05;156;;
MMC1077;C1;90;73;;;2017-06-05;156;;
MMC1078;C1;99;68;;;2017-06-05;156;;
MMC1079;C1;183;183;;;2017-06-05;156;;
MMC1080;C1;84;60;;;2017-06-05;156;;
MMC1081;C1;93;57;;;2017-06-05;156;;
MMC1082;C1;141;125;;;2017-06-05;156;;
MMC1083;C1;116;92;;;2017-06-05;156;;
MMC1084;C1;111;71;;;2017-06-05;156;;
MMC1085;C1;99;94;;;2017-06-05;156;;
MMC1086;C1;125;108;;;2017-06-05;156;;
MMC1087;C1;133;143;;;2017-06-05;156;;
MMC1088;C1;88;85;;;2017-06-05;156;;
MMC1089;C1;110;83;;;2017-06-05;156;;
MMC1090;C1;95;80;;;2017-06-05;156;;
MMC1091;C1;140;119;;;2017-06-05;156;;
MMC1092;C1;116;89;;;2017-06-05;156;;
MMC1093;C1;123;84;;;2017-06-05;156;;
MMC1094;C1;90;64;;;2017-06-05;156;;
MMC1095;C1;113;99;;;2017-06-05;156;;
MMC1096;C1;94;73;;;2017-06-05;156;;
MMC1097;C1;129;97;;;2017-06-05;156;;
MMC1098;C1;80;53;;;2017-06-05;156;;
MMC1099;C1;92;75;;;2017-06-05;156;;
MMC1100;C1;135;128;;;2017-06-05;156;;
MMC1101;C1;140;109;;;2017-06-05;156;;
MMC1102;C1;157;103;;;2017-06-05;156;;
MMC1103;C1;87;62;;;2017-06-05;156;;
MMC1104;C1;117;106;;;2017-06-05;156;;
MMC1105;C1;116;100;;;2017-06-05;156;;
MMC1106;C1;86;60;;;2017-06-05;156;;
MMC1107;C1;92;59;;;2017-06-05;156;;
MMC1108;C1;94;59;;;2017-06-05;156;;
MMC1109;C1;111;84;;;2017-06-05;156;;
MMC1110;C1;118;95;;;2017-06-05;156;;
MMC1111;C1;122;91;;;2017-06-05;156;;
MMC1112;C1;125;102;;;2017-06-05;156;;
MMC1113;C1;104;84;;;2017-06-05;156;;
MMC1114;C1;103;78;;;2017-06-05;156;;
MMC1115;C1;153;119;;;2017-06-05;156;;
MMC1116;C1;152;131;;;2017-06-05;156;;
MMC1117;C1;110;91;;;2017-06-05;156;;
MMC1118;C1;102;94;;;2017-06-05;156;;
MMC1119;C1;96;67;;;2017-06-05;156;;
MMC1120;C1;92;51;;;2017-06-05;156;;
MMC1121;C1;94;65;;;2017-06-05;156;;
MMC1122;C1;140;131;;;2017-06-05;156;;
MMC1123;C1;151;141;;;2017-06-05;156;;
MMC1124;C1;116;77;;;2017-06-05;156;;
MMC1125;C1;85;51;;;2017-06-05;156;;
MMC1126;C1;95;78;;;2017-06-05;156;;
MMC1127;C1;103;80;;;2017-06-05;156;;
MMC1128;C1;131;111;;;2017-06-05;156;;
MMC1129;C1;99;77;;;2017-06-05;156;;
MMC1130;C1;102;71;;;2017-06-05;156;;
MMC1131;C1;101;81;;;2017-06-05;156;;
MMC1132;C1;138;138;;;2017-06-05;156;;
MMC1133;C1;110;98;;;2017-06-05;156;;
MMC1134;C1;110;98;;;2017-06-05;156;;
MMC1135;C1;80;48;;;2017-06-05;156;;
MMC1136;C1;91;52;;;2017-06-05;156;;
MMC1137;C1;90;69;;;2017-06-05;156;;
MMC1138;C1;112;90;;;2017-06-05;156;;
MMC1139;C1;98;59;;;2017-06-05;156;;
MMC1140;C1;115;58;;;2017-06-05;156;;
MMC1141;C1;121;91;;;2017-06-05;156;;
MMC1142;C1;104;73;;;2017-06-05;156;;
MMC1143;C1;110;70;;;2017-06-05;156;;1 feuille morte
MMC1144;C1;124;89;;;2017-06-05;156;;
MMC1145;C1;88;46;;;2017-06-05;156;;
MMC1146;C1;108;65;;;2017-06-05;156;;
MMC1147;C1;93;61;;;2017-06-05;156;;
MMC1148;C1;106;79;;;2017-06-05;156;;
MMC1149;C1;100;76;;;2017-06-05;156;;
MMC1150;C1;89;57;;;2017-06-05;156;;
MMC1151;C1;101;70;;;2017-06-05;156;;
MMC1152;C1;97;60;;;2017-06-05;156;;
MMC1153;C1;103;69;;;2017-06-05;156;;
MMC1154;C1;93;61;;;2017-06-05;156;;
MMC1155;C1;139;101;;;2017-06-05;156;;
MMC1156;C1;92;75;;;2017-06-05;156;;
MMC1157;C1;96;77;;;2017-06-05;156;;
MMC1158;C1;174;184;;;2017-06-05;156;;chenille dans fleur
MMC1159;C1;141;112;;;2017-06-05;156;;
MMC1160;C1;123;90;;;2017-06-05;156;;
MMC1161;C1;99;84;;;2017-06-05;156;;
MMC1162;C1;125;88;;;2017-06-05;156;;
MMC1163;C1;126;105;;;2017-06-05;156;;
MMC1164;C1;92;62;;;2017-06-05;156;;
MMC1165;C1;105;78;;;2017-06-05;156;;
MMC1166;C1;145;109;;;2017-06-05;156;;
MMC1167;C1;95;40;;;2017-06-05;156;;
MMC1168;C1;101;47;;;2017-06-05;156;;
MMC1169;C1;120;62;;;2017-06-05;156;;
MMC1170;C1;114;64;;;2017-06-05;156;;
MMC1171;C1;137;86;;;2017-06-05;156;;
MMC1172;C1;109;60;;;2017-06-05;156;;
MMC1173;C1;95;64;;;2017-06-05;156;;
MMC1174;C1;115;86;;;2017-06-05;156;;
MMC1175;C1;91;56;;;2017-06-05;156;;
MMC1176;C1;85;50;;;2017-06-05;156;;
MMC1177;C1;113;92;;;2017-06-05;156;;
MMC1178;C1;92;70;;;2017-06-05;156;;
MMC1179;C1;101;76;;;2017-06-05;156;;
MMC1180;C1;90;71;;;2017-06-05;156;;
MMC1181;C1;76;52;;;2017-06-05;156;;
MMC1182;C1;92;59;;;2017-06-05;156;;
MMC1183;C1;110;81;;;2017-06-05;156;;
MMC1184;C1;95;58;;;2017-06-05;156;;
MMC1185;C1;90;59;;;2017-06-05;156;;
MMC1186;C1;98;69;;;2017-06-05;156;;
MMC1187;C1;NA;NA;;;2017-06-05;156;B;
MMC1188;C1;166;161;;;2017-06-05;156;;
MMC1189;C1;NA;NA;;;2017-06-05;156;B;
MMC1190;C1;95;59;;;2017-06-05;156;;
MMC1191;C1;81;54;;;2017-06-05;156;;
MMC1192;C1;100;64;;;2017-06-05;156;;
MMC1193;C1;133;120;;;2017-06-05;156;;
MMC1194;C1;74;45;;;2017-06-05;156;;
MMC1195;C1;119;79;;;2017-06-05;156;;
MMC1196;C1;109;72;;;2017-06-05;156;;
MMC1197;C1;91;61;;;2017-06-05;156;;
MMC1198;C1;125;96;;;2017-06-05;156;;
MMC1199;C1;135;113;;;2017-06-05;156;;
MMC1200;C1;102;100;;;2017-06-05;156;;
MMC1201;C1;120;87;;;2017-06-05;156;;
MMC1202;C1;119;112;;;2017-06-05;156;;
MMC1203;C1;100;62;;;2017-06-05;156;;
MMC1204;C1;102;88;;;2017-06-05;156;;
MMC1205;C1;111;77;;;2017-06-05;156;;
MMC1206;C1;105;107;;;2017-06-05;156;;
MMC1207;C1;105;90;;;2017-06-05;156;;
MMC1208;C1;80;52;0;1;2017-06-05;156;;
MMC1209;C1;81;39;0;1;2017-06-05;156;;
MMC1210;C1;63;31;0;1;2017-06-05;156;;
MMC1211;C1;84;68;0;1;2017-06-05;156;;
MMC1212;C1;82;46;0;1;2017-06-05;156;;
MMC1213;C1;99;58;0;1;2017-06-05;156;;
MMC1214;C1;72;43;0;2;2017-06-05;156;;
MMC1215;C1;84;59;0;2;2017-06-05;156;;
MMC1216;C1;82;44;0;2;2017-06-05;156;;
MMC1217;C1;58;24;0;2;2017-06-05;156;;
MMC1218;C1;70;31;0;2;2017-06-05;156;;
MMC1219;C1;80;49;0;2;2017-06-05;156;;
MMC1220;C1;69;40;0;2;2017-06-05;156;;
MMC1221;C1;68;52;0;2;2017-06-05;156;;
MMC1222;C1;89;61;0;2;2017-06-05;156;;
MMC1223;C1;79;52;0;2;2017-06-05;156;;
MMC1224;C1;69;29;0;2;2017-06-05;156;;
MMC1225;C1;65;32;0;2;2017-06-05;156;;
MMC1226;C1;90;54;0;2;2017-06-05;156;;
MMC1227;C1;77;52;0;2;2017-06-05;156;;
MMC1228;C1;55;32;0;2;2017-06-05;156;;
MMC1229;C1;102;76;0;2;2017-06-05;156;;
MMC1230;C1;65;42;0;2;2017-06-05;156;;
MMC1231;C1;70;49;0;3;2017-06-05;156;;
MMC1232;C1;88;48;0;4;2017-06-05;156;;
MMC1233;C1;98;60;0;4;2017-06-05;156;;
MMC1234;C1;72;52;0;4;2017-06-05;156;;
MMC1235;C1;50;38;0;4;2017-06-05;156;;
MMC1236;C1;103;60;0;5;2017-06-05;156;;
MMC1237;C1;73;46;0;5;2017-06-05;156;;
MMC1238;C1;71;41;0;5;2017-06-05;156;;
MMC1239;C1;72;49;0;5;2017-06-05;156;;
MMC1240;C1;59;39;0;5;2017-06-05;156;;
MMC1241;C1;99;82;0;5;2017-06-05;156;;
MMC1242;C1;77;51;0;6;2017-06-05;156;;
MMC1243;C1;110;80;0;6;2017-06-05;156;;
MMC1244;C1;84;58;0;6;2017-06-05;156;;
MMC1245;C1;84;42;0;6;2017-06-05;156;;
MMC1246;C1;64;39;0;6;2017-06-05;156;;
MMC1247;C1;83;39;0;6;2017-06-05;156;;
MMC1248;C1;61;33;0;6;2017-06-05;156;;
MMC1249;C1;64;42;0;6;2017-06-05;156;;
MMC1250;C1;72;43;0;6;2017-06-05;156;;
MMC1251;C1;45;23;0;6;2017-06-05;156;;
MMC1252;C1;50;22;0;6;2017-06-05;156;;
MMC1253;C1;68;37;0;5;2017-06-05;156;;
MMC1254;C1;74;51;0;5;2017-06-05;156;;
MMC1255;C1;80;62;0;5;2017-06-05;156;;
MMC1256;C1;54;34;0;5;2017-06-05;156;;
MMC1257;C1;99;73;0;7;2017-06-05;156;;
MMC1258;C1;97;53;0;7;2017-06-05;156;;
MMC1259;C1;64;29;0;7;2017-06-05;156;;
MMC1260;C1;85;43;0;7;2017-06-05;156;;
MMC1261;C1;61;23;0;7;2017-06-05;156;;
MMC1262;C1;71;36;0;7;2017-06-05;156;;
