plant_id;date_identification;note_plant;site_id;zone_id;placette_numero;parcelle;date_debut_emplacement;date_fin_emplacement;est_actuel;note_emplacement;date_observation;note_observation;longueur;largeur;est_fruit;etat_id
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-05-17";"Observation du 2024-05-17 (printemps)";"62";"89";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-05-19";"Observation du 2024-05-19 (printemps)";"115";"143";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-05-22";"Observation du 2024-05-22 (printemps)";"182";"27";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-05-24";"Observation du 2024-05-24 (printemps)";"82";"122";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-05-27";"Observation du 2024-05-27 (printemps)";"86";"55";;"B"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-05-30";"Observation du 2024-05-30 (printemps)";"135";"53";;"B"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-06-05";"Observation du 2024-06-05 (ete)";"238";"123";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-06-09";"Observation du 2024-06-09 (ete)";"185";"97";;"C"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-06-12";"Observation du 2024-06-12 (ete)";"128";"229";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-06-16";"Observation du 2024-06-16 (ete)";"125";"173";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-06-19";"Observation du 2024-06-19 (ete)";"218";"89";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-06-22";"Observation du 2024-06-22 (ete)";"100";"173";;"B"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-06-30";"Observation du 2024-06-30 (ete)";"219";"167";;"B"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-07-07";"Observation du 2024-07-07 (ete)";"218";"220";;"B"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-07-08";"Observation du 2024-07-08 (ete)";"337";"90";;"N"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-07-15";"Observation du 2024-07-15 (ete)";"107";"82";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-07-18";"Observation du 2024-07-18 (ete)";"137";"228";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-07-21";"Observation du 2024-07-21 (ete)";"209";"108";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-07-22";"Observation du 2024-07-22 (ete)";"110";"119";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-07-30";"Observation du 2024-07-30 (ete)";"250";"197";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-08-01";"Observation du 2024-08-01 (ete)";"315";"53";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-08-09";"Observation du 2024-08-09 (ete)";"133";"62";;"B"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-08-12";"Observation du 2024-08-12 (ete)";"80";"79";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-08-17";"Observation du 2024-08-17 (ete)";"203";"228";;"B"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-08-21";"Observation du 2024-08-21 (ete)";"87";"140";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-09-03";"Observation du 2024-09-03 (automne)";"191";"79";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-09-04";"Observation du 2024-09-04 (automne)";"283";"162";;"C"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-09-06";"Observation du 2024-09-06 (automne)";"170";"175";;"D"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-09-07";"Observation du 2024-09-07 (automne)";"207";"101";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-09-10";"Observation du 2024-09-10 (automne)";"138";"98";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-09-12";"Observation du 2024-09-12 (automne)";"221";"75";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-09-15";"Observation du 2024-09-15 (automne)";"236";"69";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-09-19";"Observation du 2024-09-19 (automne)";"122";"116";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-09-22";"Observation du 2024-09-22 (automne)";"276";"99";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-09-23";"Observation du 2024-09-23 (automne)";"154";"85";;"O"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-09-26";"Observation du 2024-09-26 (automne)";"245";"81";;"B"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-09-28";"Observation du 2024-09-28 (automne)";"179";"137";;"B"
"1010";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"9";"2024-05-13";"2024-09-30";"true";"";"2024-09-29";"Observation du 2024-09-29 (automne)";"142";"169";;"B"
"1011";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"10";"2024-05-16";"2024-06-28";"true";"";"2024-05-17";"Observation du 2024-05-17 (printemps)";"82";"71";;"O"
"1011";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"10";"2024-05-16";"2024-06-28";"true";"";"2024-05-18";"Observation du 2024-05-18 (printemps)";"75";"108";;"O"
"1011";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"10";"2024-05-16";"2024-06-28";"true";"";"2024-05-20";"Observation du 2024-05-20 (printemps)";"89";"46";;"X"
"1011";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"10";"2024-05-16";"2024-06-28";"true";"";"2024-05-31";"Observation du 2024-05-31 (printemps)";"62";"24";;"O"
"1011";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"10";"2024-05-16";"2024-06-28";"true";"";"2024-06-03";"Observation du 2024-06-03 (ete)";"157";"245";;"O"
"1011";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"10";"2024-05-16";"2024-06-28";"true";"";"2024-06-06";"Observation du 2024-06-06 (ete)";"300";"234";;"N"
"1011";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"10";"2024-05-16";"2024-06-28";"true";"";"2024-06-07";"Observation du 2024-06-07 (ete)";"335";"172";;"O"
"1011";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"10";"2024-05-16";"2024-06-28";"true";"";"2024-06-08";"Observation du 2024-06-08 (ete)";"236";"249";;"X"
"1011";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"10";"2024-05-16";"2024-06-28";"true";"";"2024-06-17";"Observation du 2024-06-17 (ete)";"179";"235";;"D"
"1011";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"10";"2024-05-16";"2024-06-28";"true";"";"2024-06-21";"Observation du 2024-06-21 (ete)";"172";"205";;"O"
"1011";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"10";"2024-05-16";"2024-06-28";"true";"";"2024-06-24";"Observation du 2024-06-24 (ete)";"138";"203";;"O"
"1011";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"10";"2024-05-16";"2024-06-28";"true";"";"2024-06-26";"Observation du 2024-06-26 (ete)";"99";"204";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-05-15";"Observation du 2024-05-15 (printemps)";"191";"141";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-05-28";"Observation du 2024-05-28 (printemps)";"120";"99";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-05-29";"Observation du 2024-05-29 (printemps)";"69";"38";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-05-31";"Observation du 2024-05-31 (printemps)";"73";"92";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-06-03";"Observation du 2024-06-03 (ete)";"317";"203";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-06-04";"Observation du 2024-06-04 (ete)";"265";"240";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-06-05";"Observation du 2024-06-05 (ete)";"120";"113";;"B"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-06-06";"Observation du 2024-06-06 (ete)";"113";"110";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-06-08";"Observation du 2024-06-08 (ete)";"155";"110";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-06-09";"Observation du 2024-06-09 (ete)";"305";"160";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-06-17";"Observation du 2024-06-17 (ete)";"97";"154";;"C"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-06-24";"Observation du 2024-06-24 (ete)";"174";"85";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-06-26";"Observation du 2024-06-26 (ete)";"126";"238";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-06-28";"Observation du 2024-06-28 (ete)";"122";"153";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-07-01";"Observation du 2024-07-01 (ete)";"273";"200";;"D"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-07-03";"Observation du 2024-07-03 (ete)";"327";"50";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-07-10";"Observation du 2024-07-10 (ete)";"350";"72";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-07-13";"Observation du 2024-07-13 (ete)";"83";"187";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-07-18";"Observation du 2024-07-18 (ete)";"105";"129";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-08-07";"Observation du 2024-08-07 (ete)";"292";"109";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-08-10";"Observation du 2024-08-10 (ete)";"309";"195";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-08-11";"Observation du 2024-08-11 (ete)";"302";"51";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-08-12";"Observation du 2024-08-12 (ete)";"121";"196";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-08-13";"Observation du 2024-08-13 (ete)";"318";"146";;"O"
"1012";"2024-05-12";"Plant observe en zone A";"MF";"A";"1";"11";"2024-05-14";"2024-08-23";"true";"";"2024-08-23";"Observation du 2024-08-23 (ete)";"259";"188";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-05-15";"Observation du 2024-05-15 (printemps)";"74";"93";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-05-17";"Observation du 2024-05-17 (printemps)";"123";"135";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-05-22";"Observation du 2024-05-22 (printemps)";"48";"100";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-05-26";"Observation du 2024-05-26 (printemps)";"75";"32";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-05-27";"Observation du 2024-05-27 (printemps)";"103";"43";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-06-06";"Observation du 2024-06-06 (ete)";"350";"153";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-06-07";"Observation du 2024-06-07 (ete)";"292";"204";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-06-08";"Observation du 2024-06-08 (ete)";"182";"83";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-06-11";"Observation du 2024-06-11 (ete)";"252";"213";;"B"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-06-13";"Observation du 2024-06-13 (ete)";"114";"162";;"B"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-06-17";"Observation du 2024-06-17 (ete)";"245";"53";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-06-22";"Observation du 2024-06-22 (ete)";"129";"140";;"B"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-06-25";"Observation du 2024-06-25 (ete)";"230";"137";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-06-28";"Observation du 2024-06-28 (ete)";"255";"216";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-06-29";"Observation du 2024-06-29 (ete)";"313";"72";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-07-02";"Observation du 2024-07-02 (ete)";"133";"178";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-07-05";"Observation du 2024-07-05 (ete)";"308";"115";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-07-12";"Observation du 2024-07-12 (ete)";"313";"180";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-07-15";"Observation du 2024-07-15 (ete)";"111";"112";;"B"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-07-17";"Observation du 2024-07-17 (ete)";"211";"210";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-07-19";"Observation du 2024-07-19 (ete)";"144";"159";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-07-22";"Observation du 2024-07-22 (ete)";"195";"165";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-07-25";"Observation du 2024-07-25 (ete)";"124";"176";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-07-27";"Observation du 2024-07-27 (ete)";"345";"237";;"X"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-07-28";"Observation du 2024-07-28 (ete)";"144";"116";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-08-04";"Observation du 2024-08-04 (ete)";"224";"184";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-08-07";"Observation du 2024-08-07 (ete)";"149";"135";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-08-08";"Observation du 2024-08-08 (ete)";"102";"172";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-08-09";"Observation du 2024-08-09 (ete)";"122";"164";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-08-11";"Observation du 2024-08-11 (ete)";"260";"75";;"O"
"1014";"2024-05-07";"Plant observe en zone A";"MF";"A";"1";"13";"2024-05-11";"2024-08-17";"true";"";"2024-08-13";"Observation du 2024-08-13 (ete)";"195";"250";;"O"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-05-16";"Observation du 2024-05-16 (printemps)";"200";"63";;"X"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-05-19";"Observation du 2024-05-19 (printemps)";"55";"96";;"O"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-05-21";"Observation du 2024-05-21 (printemps)";"149";"137";;"O"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-05-23";"Observation du 2024-05-23 (printemps)";"137";"60";;"O"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-05-25";"Observation du 2024-05-25 (printemps)";"152";"46";;"O"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-05-26";"Observation du 2024-05-26 (printemps)";"112";"85";;"B"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-05-31";"Observation du 2024-05-31 (printemps)";"55";"86";;"O"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-06-01";"Observation du 2024-06-01 (ete)";"137";"223";;"B"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-06-10";"Observation du 2024-06-10 (ete)";"168";"178";;"O"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-06-18";"Observation du 2024-06-18 (ete)";"220";"243";;"O"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-06-19";"Observation du 2024-06-19 (ete)";"155";"101";;"O"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-06-25";"Observation du 2024-06-25 (ete)";"218";"198";;"O"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-06-29";"Observation du 2024-06-29 (ete)";"216";"243";;"O"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-07-02";"Observation du 2024-07-02 (ete)";"308";"222";;"O"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-07-04";"Observation du 2024-07-04 (ete)";"336";"94";;"O"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-07-05";"Observation du 2024-07-05 (ete)";"89";"145";;"B"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-07-08";"Observation du 2024-07-08 (ete)";"185";"93";;"O"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-07-12";"Observation du 2024-07-12 (ete)";"338";"184";;"O"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-07-13";"Observation du 2024-07-13 (ete)";"240";"118";;"O"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-07-23";"Observation du 2024-07-23 (ete)";"217";"230";;"X"
"1015";"2024-05-10";"Plant observe en zone A";"MF";"A";"1";"14";"2024-05-15";"2024-09-10";"true";"";"2024-08-04";"Observation du 2024-08-04 (ete)";"259";"58";;"O"
